,titulo,premio,personaje,genero,agencia,palabras
1051,Crash,Original Screenplay,FIRST A.D.,female,1.0,48
1052,Crash,Original Screenplay,FLANAGAN,male,0.9591836734693877,644
1053,Crash,Original Screenplay,FRED,male,0.9,120
1054,Crash,Original Screenplay,GEORGIE,male,1.0,5
1055,Crash,Original Screenplay,GRAHAM,male,0.9014084507042254,433
1056,Crash,Original Screenplay,HANSEN,male,0.9367088607594937,490
1057,Crash,Original Screenplay,JEAN,male,0.9871794871794872,490
1058,Crash,Original Screenplay,KAREN,female,1.0,88
1059,Crash,Original Screenplay,KEN HO,male,1.0,43
1060,Crash,Original Screenplay,KIM LEE,female,1.0,120
1061,Crash,Original Screenplay,LARA,female,1.0,107
1062,Crash,Original Screenplay,LOUISE,female,1.0,102
1063,Crash,Original Screenplay,LUCIEN,male,1.0,218
1064,Crash,Original Screenplay,MARIA,female,1.0,64
1065,Crash,Original Screenplay,MOTORCYCLE COP,male,1.0,31
1066,Crash,Original Screenplay,NURSE HODGES,female,1.0,9
1067,Crash,Original Screenplay,OFFICER GOMEZ,male,1.0,12
1068,Crash,Original Screenplay,OFFICER HILL,male,0.9166666666666666,120
1069,Crash,Original Screenplay,OFFICER JOHNSON,male,1.0,102
1070,Crash,Original Screenplay,PARK,male,1.0,6
1071,Crash,Original Screenplay,PETER,male,1.0,620
1072,Crash,Original Screenplay,POP RYAN,male,0.8,38
1073,Crash,Original Screenplay,RIA,female,0.9649122807017544,319
1074,Crash,Original Screenplay,RICK,male,0.96875,443
1075,Crash,Original Screenplay,RYAN,male,0.9444444444444444,838
1076,Crash,Original Screenplay,SEC. GUARD,male,1.0,2
1077,Crash,Original Screenplay,SHANIQUA,female,0.9459459459459459,245
1078,Crash,Original Screenplay,SHEREEN,female,1.0,40
1079,Little Miss Sunshine,Original Screenplay,AMBER,female,1.0,8
1080,Little Miss Sunshine,Original Screenplay,ASSISTANT,female,1.0,20
1081,Little Miss Sunshine,Original Screenplay,COP,male,1.0,26
1082,Little Miss Sunshine,Original Screenplay,DOCTOR,male,1.0,71
1083,Little Miss Sunshine,Original Screenplay,DWAYNE,male,0.9649122807017544,295
1084,Little Miss Sunshine,Original Screenplay,FRANK,male,0.9775784753363229,1414
1085,Little Miss Sunshine,Original Screenplay,GRANDPA,male,0.9921875,781
1086,Little Miss Sunshine,Original Screenplay,JEFF,male,1.0,131
1087,Little Miss Sunshine,Original Screenplay,KIRBY,male,0.9230769230769231,70
1088,Little Miss Sunshine,Original Screenplay,LINDA,female,0.9655172413793104,239
1089,Little Miss Sunshine,Original Screenplay,MC,male,0.9090909090909091,129
1090,Little Miss Sunshine,Original Screenplay,MECHANIC,male,0.9642857142857143,189
1091,Little Miss Sunshine,Original Screenplay,MISS FLORIDA,female,1.0,68
1092,Little Miss Sunshine,Original Screenplay,OFFICIAL,female,0.95,114
1093,Little Miss Sunshine,Original Screenplay,OLIVE,female,1.0,520
1094,Little Miss Sunshine,Original Screenplay,PAGEANT OFFICER,male,1.0,7
1095,Little Miss Sunshine,Original Screenplay,PRINCESS,female,0.0,9
1096,Little Miss Sunshine,Original Screenplay,RICHARD,male,0.9740566037735849,2621
1097,Little Miss Sunshine,Original Screenplay,SHERYL,female,0.9761092150170648,1655
1098,Little Miss Sunshine,Original Screenplay,SOUND GUY,male,1.0,12
1099,Little Miss Sunshine,Original Screenplay,STAN GROSSMAN,male,0.9333333333333333,79
1100,Little Miss Sunshine,Original Screenplay,TROOPER,male,1.0,76
1101,Little Miss Sunshine,Original Screenplay,TWIN GIRL ONE,female,1.0,13
1102,Little Miss Sunshine,Original Screenplay,WAITRESS,female,1.0,41
1103,Little Miss Sunshine,Original Screenplay,WORKER ONE,female,1.0,13
1104,Little Miss Sunshine,Original Screenplay,YOUNG MAN,male,0.8823529411764706,111
1105,Juno,Original Screenplay,ANNOUNCER,male,1.0,11
1106,Juno,Original Screenplay,BLEEKER,male,0.9736842105263158,678
1107,Juno,Original Screenplay,BLEEKER’S MOM,female,1.0,87
1108,Juno,Original Screenplay,BREN,female,0.9325842696629213,540
1109,Juno,Original Screenplay,GERTA,female,0.9166666666666666,92
1110,Juno,Original Screenplay,GIRL LAB PARTNER,female,1.0,94
1111,Juno,Original Screenplay,GUY LAB PARTNER,male,1.0,66
1112,Juno,Original Screenplay,JUNO,female,0.9768115942028985,4467
1113,Juno,Original Screenplay,LEAH,female,0.9753086419753086,587
1114,Juno,Original Screenplay,MAC,male,0.9885057471264368,574
1115,Juno,Original Screenplay,MARK,male,0.9714285714285714,1223
1116,Juno,Original Screenplay,MR. TINKER,male,1.0,16
1117,Juno,Original Screenplay,MRS. BLEEKER,female,1.0,4
1118,Juno,Original Screenplay,NERD,male,1.0,25
1119,Juno,Original Screenplay,NURSE,female,1.0,21
1120,Juno,Original Screenplay,PUNK RECEPTIONIST,female,0.9090909090909091,78
1121,Juno,Original Screenplay,ROLLO,male,0.8947368421052632,120
1122,Juno,Original Screenplay,STEVE RENDAZO,male,1.0,12
1123,Juno,Original Screenplay,SU-CHIN,female,1.0,52
1124,Juno,Original Screenplay,TOUGH GIRL,female,1.0,18
1125,Juno,Original Screenplay,ULTRASOUND TECH,female,1.0,78
1126,Juno,Original Screenplay,VANESSA,female,0.9710144927536232,772
1127,Juno,Original Screenplay,VIJAY,male,1.0,60
1128,Juno,Original Screenplay,WOMAN 1,female,1.0,13
1129,The Hurt Locker,Original Screenplay,BECKHAM,male,1.0,153
1130,The Hurt Locker,Original Screenplay,CAMBRIDGE,male,1.0,197
1131,The Hurt Locker,Original Screenplay,COLONEL REED,male,1.0,99
1132,The Hurt Locker,Original Screenplay,CONNIE,female,1.0,7
1133,The Hurt Locker,Original Screenplay,ELDRIDGE,male,0.9748427672955975,865
1134,The Hurt Locker,Original Screenplay,FEISAL,male,1.0,13
1135,The Hurt Locker,Original Screenplay,GUARD,male,0.9166666666666666,58
1136,The Hurt Locker,Original Screenplay,IRAQI MAN,male,1.0,7
1137,The Hurt Locker,Original Screenplay,IRAQI SERGEANT,male,0.8333333333333334,43
1138,The Hurt Locker,Original Screenplay,JAMES,male,0.976401179941003,1978
1139,The Hurt Locker,Original Screenplay,JIMMY,male,1.0,56
1140,The Hurt Locker,Original Screenplay,KALIM,male,1.0,51
1141,The Hurt Locker,Original Screenplay,KEFFIYEH MAN,male,1.0,24
1142,The Hurt Locker,Original Screenplay,MEDIC,male,1.0,23
1143,The Hurt Locker,Original Screenplay,MERCENARY TEAM LEADER,male,0.9545454545454546,124
1144,The Hurt Locker,Original Screenplay,MORTUARY SOLDIER,male,1.0,3
1145,The Hurt Locker,Original Screenplay,OLDER CONTRACTOR,male,1.0,16
1146,The Hurt Locker,Original Screenplay,REED,male,1.0,4
1147,The Hurt Locker,Original Screenplay,SANBORN,male,0.9775784753363229,1469
1148,The Hurt Locker,Original Screenplay,SERGEANT,male,1.0,62
1149,The Hurt Locker,Original Screenplay,SERGEANT CARTER,male,1.0,51
1150,The Hurt Locker,Original Screenplay,SOLDIER,male,1.0,46
1151,The Hurt Locker,Original Screenplay,THOMPSON,male,1.0,229
1152,The Hurt Locker,Original Screenplay,TRANSLATOR,male,0.8,84
1153,The Hurt Locker,Original Screenplay,YOUNG MAN,male,1.0,9
1154,The Hurt Locker,Original Screenplay,YOUNG WOMAN,female,1.0,13
1155,Milk,Original Screenplay,ALLAN BAIRD,male,0.8461538461538461,78
1156,Milk,Original Screenplay,ANITA BRYANT,female,1.0,36
1157,Milk,Original Screenplay,ANNE KRONENBERG,female,0.8846153846153846,208
1158,Milk,Original Screenplay,ANOTHER PROTESTER,male,1.0,7
1159,Milk,Original Screenplay,ART AGNOS,male,0.9285714285714286,75
1160,Milk,Original Screenplay,BOY'S VOICE,male,1.0,53
1161,Milk,Original Screenplay,CHANNEL 5 REPORTER,female,0.75,27
1162,Milk,Original Screenplay,CLERK,male,1.0,21
1163,Milk,Original Screenplay,CLEVE JONES,male,0.9555555555555556,618
1164,Milk,Original Screenplay,COP,male,0.9,68
1165,Milk,Original Screenplay,DAN WHITE,male,0.972027972027972,911
1166,Milk,Original Screenplay,DANNY NICCOLETTA,male,1.0,11
1167,Milk,Original Screenplay,DAVID FOWLER,male,1.0,15
1168,Milk,Original Screenplay,DAVID GOODSTEIN,male,0.967741935483871,222
1169,Milk,Original Screenplay,DIANNE FEINSTEIN,female,0.8181818181818182,93
1170,Milk,Original Screenplay,DICK PABICH,male,0.9629629629629629,214
1171,Milk,Original Screenplay,DON AMADOR,male,1.0,12
1172,Milk,Original Screenplay,DRIVER,male,1.0,6
1173,Milk,Original Screenplay,GIRL,female,1.0,6
1174,Milk,Original Screenplay,HARVEY JONES,male,1.0,19
1175,Milk,Original Screenplay,HARVEY MILK,male,0.9738562091503268,6638
1176,Milk,Original Screenplay,HOST,male,1.0,30
1177,Milk,Original Screenplay,JACK LIRA,male,0.9846153846153847,342
1178,Milk,Original Screenplay,JIM RIVALDO,male,0.975609756097561,268
1179,Milk,Original Screenplay,JOHN BRIGGS,male,1.0,298
1180,Milk,Original Screenplay,KCBS REPORTER,female,1.0,25
1181,Milk,Original Screenplay,LILY,female,1.0,13
1182,Milk,Original Screenplay,MAN,male,1.0,8
1183,Milk,Original Screenplay,MARY ANN WHITE,female,1.0,9
1184,Milk,Original Screenplay,MAYOR MOSCONE,male,0.9230769230769231,125
1185,Milk,Original Screenplay,MCCONNELLY,male,0.8888888888888888,68
1186,Milk,Original Screenplay,MICHAEL WONG,male,0.8,59
1187,Milk,Original Screenplay,OFFICER,male,1.0,18
1188,Milk,Original Screenplay,PASSERBY,male,1.0,20
1189,Milk,Original Screenplay,PHIL BURTON,male,1.0,51
1190,Milk,Original Screenplay,POLICEMAN,male,1.0,8
1191,Milk,Original Screenplay,RICK STOKES,male,0.9047619047619048,145
1192,Milk,Original Screenplay,SCOTT SMITH,male,0.9833333333333333,724
1193,Milk,Original Screenplay,THELMA,female,1.0,6
1194,Milk,Original Screenplay,TOM AMMIANO,male,1.0,10
1195,Milk,Original Screenplay,TV REPORTER,male,0.3333333333333333,37
1196,Milk,Original Screenplay,YOUNG GAY MAN,male,1.0,11
1197,Milk,Original Screenplay,YOUNG TEEN,female,1.0,138
1198,The King's Speech,Original Screenplay,ANTONY,male,0.6666666666666666,30
1199,The King's Speech,Original Screenplay,BALDWIN,male,0.9333333333333333,239
1200,The King's Speech,Original Screenplay,BBC NEWS READER,male,0.8461538461538461,189
1201,The King's Speech,Original Screenplay,BERTIE,female,0.9443037974683545,2808
1202,The King's Speech,Original Screenplay,CHAMBERLAIN,male,0.8,94
1203,The King's Speech,Original Screenplay,COSMO LANG,male,0.9302325581395349,293
1204,The King's Speech,Original Screenplay,DAVID,male,0.9411764705882353,477
1205,The King's Speech,Original Screenplay,DIRECTOR,male,1.0,57
1206,The King's Speech,Original Screenplay,ELIZABETH,female,0.9528301886792453,702
1207,The King's Speech,Original Screenplay,EQUERRY,male,1.0,17
1208,The King's Speech,Original Screenplay,HARDINGE,male,0.8571428571428571,59
1209,The King's Speech,Original Screenplay,KING GEORGE V,male,0.9347826086956522,403
1210,The King's Speech,Original Screenplay,LAURIE,female,1.0,28
1211,The King's Speech,Original Screenplay,LILIBET,female,1.0,45
1212,The King's Speech,Original Screenplay,LIONEL,male,0.9777777777777777,2493
1213,The King's Speech,Original Screenplay,LORD DAWSON,male,1.0,5
1214,The King's Speech,Original Screenplay,LORD WIGRAM,male,1.0,60
1215,The King's Speech,Original Screenplay,MARGARET ROSE,female,1.0,28
1216,The King's Speech,Original Screenplay,MYRTLE,female,1.0,121
1217,The King's Speech,Original Screenplay,PATHE NEWSREEL ANNOUNCER,male,1.0,29
1218,The King's Speech,Original Screenplay,QUEEN MARY,female,0.5714285714285714,39
1219,The King's Speech,Original Screenplay,SIR BLANDINE-BENTHAM,male,1.0,109
1220,The King's Speech,Original Screenplay,VALENTINE,female,1.0,37
1221,The King's Speech,Original Screenplay,WILLY,male,1.0,32
1222,The King's Speech,Original Screenplay,WINSTON CHURCHILL,male,0.9,217
1223,The King's Speech,Original Screenplay,WOOD,male,1.0,28
1224,Midnight in Paris,Original Screenplay,ADRIANA,female,0.9811320754716981,1051
1225,Midnight in Paris,Original Screenplay,BUÑUEL,male,1.0,51
1226,Midnight in Paris,Original Screenplay,CAROL,female,0.9523809523809523,121
1227,Midnight in Paris,Original Screenplay,DALI,male,0.9545454545454546,189
1228,Midnight in Paris,Original Screenplay,DEGAS,male,1.0,28
1229,Midnight in Paris,Original Screenplay,DENISE,female,1.0,48
1230,Midnight in Paris,Original Screenplay,DOCTOR,male,1.0,23
1231,Midnight in Paris,Original Screenplay,DOUG,male,1.0,22
1232,Midnight in Paris,Original Screenplay,DUBOIS,male,1.0,29
1233,Midnight in Paris,Original Screenplay,GABRIELLE,female,1.0,116
1234,Midnight in Paris,Original Screenplay,GAUGUIN,male,1.0,96
1235,Midnight in Paris,Original Screenplay,GIL,male,0.9726247987117552,4160
1236,Midnight in Paris,Original Screenplay,GUIDE,female,0.96,393
1237,Midnight in Paris,Original Screenplay,HELEN,female,0.9852941176470589,395
1238,Midnight in Paris,Original Screenplay,HEMINGWAY,male,0.9609375,819
1239,Midnight in Paris,Original Screenplay,INEZ,female,0.9848484848484849,1576
1240,Midnight in Paris,Original Screenplay,JOHN,male,0.9615384615384616,276
1241,Midnight in Paris,Original Screenplay,LAUTREC,male,1.0,45
1242,Midnight in Paris,Original Screenplay,MAN RAY,male,1.0,43
1243,Midnight in Paris,Original Screenplay,MARIE,female,1.0,15
1244,Midnight in Paris,Original Screenplay,PAUL,male,0.9014084507042254,503
1245,Midnight in Paris,Original Screenplay,SCOTT,male,0.9629629629629629,182
1246,Midnight in Paris,Original Screenplay,STEIN,male,0.975609756097561,662
1247,Midnight in Paris,Original Screenplay,ZELDA,female,1.0,317
1248,Her,Original Screenplay,ALAN WATTS,male,0.8888888888888888,61
1249,Her,Original Screenplay,ALIEN CHILD,female,0.9333333333333333,102
1250,Her,Original Screenplay,AMY,female,0.9888888888888889,929
1251,Her,Original Screenplay,BLIND DATE,female,0.9714285714285714,210
1252,Her,Original Screenplay,CATHERINE,female,1.0,217
1253,Her,Original Screenplay,CHARLES,male,1.0,130
1254,Her,Original Screenplay,FEMALE VOICE 1,female,1.0,20
1255,Her,Original Screenplay,ISABELLA,female,1.0,89
1256,Her,Original Screenplay,JOCELYN,female,1.0,39
1257,Her,Original Screenplay,LETTER WRITER 2,male,1.0,45
1258,Her,Original Screenplay,LETTER WRITER 3,female,1.0,25
1259,Her,Original Screenplay,MIDDLE-AGED WOMAN LETTER WRITER,female,1.0,29
1260,Her,Original Screenplay,PAUL,male,0.926829268292683,245
1261,Her,Original Screenplay,PIZZA VENDOR,male,1.0,7
1262,Her,Original Screenplay,SAMANTHA,female,0.9883551673944687,3866
1263,Her,Original Screenplay,SEXYKITTEN,female,1.0,111
1264,Her,Original Screenplay,SOULFUL OLDER MALE VOICE,male,1.0,68
1265,Her,Original Screenplay,TATIANA,female,0.8571428571428571,38
1266,Her,Original Screenplay,TEXT VOICE,male,0.9130434782608695,208
1267,Her,Original Screenplay,THEODORE,male,0.984375,4019
1268,Her,Original Screenplay,WAITRESS,female,1.0,13
1269,Django Unchained,Original Screenplay,ACE SPECK,male,1.0,36
1270,Django Unchained,Original Screenplay,ACE WOODY,male,0.9914529914529915,803
1271,Django Unchained,Original Screenplay,BARTHOLOMEW,male,1.0,8
1272,Django Unchained,Original Screenplay,BENNETT,male,1.0,71
1273,Django Unchained,Original Screenplay,BETINA,female,1.0,87
1274,Django Unchained,Original Screenplay,BIG JOHN,male,1.0,9
1275,Django Unchained,Original Screenplay,BIG JOHN BRITTLE,male,0.8888888888888888,43
1276,Django Unchained,Original Screenplay,BILLY CRASH,male,0.9333333333333333,88
1277,Django Unchained,Original Screenplay,BRADSHAW,male,1.0,4
1278,Django Unchained,Original Screenplay,BROOMHILDA,female,0.9428571428571428,183
1279,Django Unchained,Original Screenplay,BROWN,male,1.0,28
1280,Django Unchained,Original Screenplay,CALVIN CANDIE,male,0.9863945578231292,3209
1281,Django Unchained,Original Screenplay,CANDIE,male,1.0,76
1282,Django Unchained,Original Screenplay,CHESTER,male,1.0,22
1283,Django Unchained,Original Screenplay,CHICKEN CHARLY,male,0.6,25
1284,Django Unchained,Original Screenplay,CLEO,female,0.7777777777777778,36
1285,Django Unchained,Original Screenplay,CORA,female,1.0,12
1286,Django Unchained,Original Screenplay,D'ARTAGNAN,male,1.0,11
1287,Django Unchained,Original Screenplay,DICKY SPECK,female,1.0,45
1288,Django Unchained,Original Screenplay,DJANGO,male,0.9772727272727273,2650
1289,Django Unchained,Original Screenplay,DOUG,male,1.0,8
1290,Django Unchained,Original Screenplay,DR. SCHULTZ,male,0.9616963064295485,5332
1291,Django Unchained,Original Screenplay,FLOYD,male,1.0,97
1292,Django Unchained,Original Screenplay,HOSTESS,female,1.0,8
1293,Django Unchained,Original Screenplay,JANO,male,0.9629629629629629,169
1294,Django Unchained,Original Screenplay,JUDD,male,1.0,6
1295,Django Unchained,Original Screenplay,LARA LEE,female,1.0,110
1296,Django Unchained,Original Screenplay,MAMMY OF BENNETT MANOR,male,1.0,4
1297,Django Unchained,Original Screenplay,MARSHALL TATUM,male,1.0,154
1298,Django Unchained,Original Screenplay,MR. MOGUY,male,0.9615384615384616,160
1299,Django Unchained,Original Screenplay,MR. STONESIPHER,male,1.0,52
1300,Django Unchained,Original Screenplay,MRS. HARMONY,female,1.0,102
1301,Django Unchained,Original Screenplay,NARRATOR,male,0.8055555555555556,335
1302,Django Unchained,Original Screenplay,O.B.,male,1.0,13
1303,Django Unchained,Original Screenplay,PEDESTRIAN,male,1.0,8
1304,Django Unchained,Original Screenplay,RANDY,male,1.0,33
1305,Django Unchained,Original Screenplay,REDFISH,male,1.0,44
1306,Django Unchained,Original Screenplay,ROBERT,male,0.9230769230769231,79
1307,Django Unchained,Original Screenplay,RODNEY,male,1.0,13
1308,Django Unchained,Original Screenplay,ROY,male,1.0,263
1309,Django Unchained,Original Screenplay,RUSS,male,1.0,109
1310,Django Unchained,Original Screenplay,SALOON KEEPER,male,1.0,35
1311,Django Unchained,Original Screenplay,SCOTTY,male,1.0,215
1312,Django Unchained,Original Screenplay,SELLER - CLYDE,male,1.0,11
1313,Django Unchained,Original Screenplay,SHERIFF GUS,male,1.0,56
1314,Django Unchained,Original Screenplay,SHERIFF SHARP,male,1.0,41
1315,Django Unchained,Original Screenplay,SPENCER BENNETT,male,1.0,414
1316,Django Unchained,Original Screenplay,STEPHEN,male,0.9958677685950413,1516
1317,Django Unchained,Original Screenplay,TERRY,male,1.0,18
1318,Django Unchained,Original Screenplay,TIMMY,male,1.0,63
1319,Django Unchained,Original Screenplay,WILLARD,male,1.0,45
1320,Spotlight,Original Screenplay,ALBANO,male,0.8,90
1321,Spotlight,Original Screenplay,BARBARA,female,1.0,24
1322,Spotlight,Original Screenplay,BEN,male,0.967741935483871,856
1323,Spotlight,Original Screenplay,BISHOP,male,1.0,50
1324,Spotlight,Original Screenplay,BURKE,male,1.0,12
1325,Spotlight,Original Screenplay,CANELLOS,male,0.9,63
1326,Spotlight,Original Screenplay,CARDINAL LAW,male,0.95,185
1327,Spotlight,Original Screenplay,CLERK #2,male,1.0,12
1328,Spotlight,Original Screenplay,CLERK O’BRIAN,male,0.8888888888888888,37
1329,Spotlight,Original Screenplay,COP,male,1.0,19
1330,Spotlight,Original Screenplay,EILEEN,female,1.0,26
1331,Spotlight,Original Screenplay,ERIC MACLEISH,male,0.9298245614035088,367
1332,Spotlight,Original Screenplay,FATHER PAQUIN,male,0.9090909090909091,55
1333,Spotlight,Original Screenplay,GARABEDIAN,male,0.9558823529411765,792
1334,Spotlight,Original Screenplay,GILMAN,male,1.0,75
1335,Spotlight,Original Screenplay,HANSI,male,1.0,20
1336,Spotlight,Original Screenplay,HELEN DONOVAN,female,0.5,14
1337,Spotlight,Original Screenplay,HERALD REPORTER,male,1.0,25
1338,Spotlight,Original Screenplay,JACK DUNN,male,1.0,92
1339,Spotlight,Original Screenplay,JANE PAQUIN,female,1.0,37
1340,Spotlight,Original Screenplay,JIM,male,1.0,308
1341,Spotlight,Original Screenplay,JIM’S WIFE,male,1.0,10
1342,Spotlight,Original Screenplay,JOE CROWLEY,male,1.0,460
1343,Spotlight,Original Screenplay,JUDGE SWEENEY,male,0.8,42
1344,Spotlight,Original Screenplay,JUDGE VOLTERRA,male,1.0,27
1345,Spotlight,Original Screenplay,KEVIN,male,1.0,67
1346,Spotlight,Original Screenplay,KURKJIAN,male,1.0,69
1347,Spotlight,Original Screenplay,LINDA,female,1.0,18
1348,Spotlight,Original Screenplay,LISA TUITE,female,1.0,35
1349,Spotlight,Original Screenplay,MACLEISH,male,1.0,32
1350,Spotlight,Original Screenplay,MAN,male,1.0,14
1351,Spotlight,Original Screenplay,MARTY,male,0.976,879
1352,Spotlight,Original Screenplay,MATT,male,0.945054945054945,666
1353,Spotlight,Original Screenplay,MIDDLE-AGED-MAN,male,1.0,29
1354,Spotlight,Original Screenplay,MIKE,male,0.9716713881019831,2155
1355,Spotlight,Original Screenplay,NANA,female,1.0,33
1356,Spotlight,Original Screenplay,OLDER COP,male,1.0,65
1357,Spotlight,Original Screenplay,PARALEGAL,male,1.0,12
1358,Spotlight,Original Screenplay,PATRICK MCSORLEY,male,0.975609756097561,217
1359,Spotlight,Original Screenplay,PETER CONLEY,male,1.0,275
1360,Spotlight,Original Screenplay,PHIL,male,1.0,13
1361,Spotlight,Original Screenplay,PRESIDENT KAMEZA,male,1.0,30
1362,Spotlight,Original Screenplay,PRIEST,male,1.0,51
1363,Spotlight,Original Screenplay,QUIMBY,male,1.0,10
1364,Spotlight,Original Screenplay,RECEPTIONIST,female,1.0,13
1365,Spotlight,Original Screenplay,RECEPTIONIST 2,female,1.0,13
1366,Spotlight,Original Screenplay,REZENDEZ,male,1.0,4
1367,Spotlight,Original Screenplay,ROBBY,male,0.9725609756097561,2071
1368,Spotlight,Original Screenplay,SACHA,female,0.9752475247524752,1181
1369,Spotlight,Original Screenplay,SACHA’S GRANDMOTHER,female,1.0,16
1370,Spotlight,Original Screenplay,SAVIANO,male,0.9642857142857143,547
1371,Spotlight,Original Screenplay,SIPE,male,0.9787234042553191,337
1372,Spotlight,Original Screenplay,STEWART,male,1.0,6
1373,Spotlight,Original Screenplay,WANDA,female,1.0,15
1374,Spotlight,Original Screenplay,WILSON D. ROGERS JR.,male,1.0,30
1375,Spotlight,Original Screenplay,WOMAN,female,1.0,13
1376,Spotlight,Original Screenplay,YOUNG COP,male,0.6666666666666666,21
1377,Spotlight,Original Screenplay,YOUNG REPORTER,female,1.0,12
1378,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,ANNIE,female,1.0,86
1379,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,BARTENDER,male,1.0,9
1380,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,BIRDMAN,male,0.96875,587
1381,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,BLOND WOMAN,female,1.0,33
1382,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,CLARA,female,0.8571428571428571,45
1383,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,CREW MEMBER,male,1.0,9
1384,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,DRESSER,female,1.0,3
1385,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,GABRIEL,male,0.9166666666666666,87
1386,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,GOOD NEIGHBOR,female,1.0,26
1387,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,GUY,male,1.0,18
1388,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,HAN,male,1.0,6
1389,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,HOST,male,1.0,34
1390,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,HUSBAND,male,1.0,8
1391,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,JAKE,male,0.9763313609467456,1045
1392,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,KID,female,1.0,4
1393,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,KID 1,male,1.0,4
1394,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,KID 2,male,1.0,5
1395,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,KOREAN,male,1.0,9
1396,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,LADY,female,1.0,77
1397,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,LARRY,male,0.9166666666666666,91
1398,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,LAURA,female,0.9512195121951219,530
1399,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,LESLEY,female,0.9931506849315068,847
1400,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,MAN,male,1.0,52
1401,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,MIKE,male,0.9721254355400697,1772
1402,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,MR. ROTH,male,1.0,13
1403,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,RALPH,male,0.9629629629629629,178
1404,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,RIGGAN,male,0.9818840579710145,3303
1405,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,SAM,male,0.9741935483870968,943
1406,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,STAGE HAND,male,1.0,8
1407,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,SYLVIA,female,0.9789473684210527,510
1408,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,TABITHA,female,0.9310344827586207,223
1409,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,TOURIST,male,1.0,28
1410,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,USHER,male,1.0,18
1411,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,WAITER,male,1.0,87
1412,Birdman or (The Unexpected Virtue of Ignorance),Original Screenplay,WOMAN,female,1.0,12
1413,Manchester by the Sea,Original Screenplay,1ST BUSINESSMAN,male,1.0,21
1414,Manchester by the Sea,Original Screenplay,1ST DETECTIVE,male,1.0,30
1415,Manchester by the Sea,Original Screenplay,1ST GIRL,female,1.0,14
1416,Manchester by the Sea,Original Screenplay,2ND BUSINESSMAN,male,1.0,37
1417,Manchester by the Sea,Original Screenplay,ASSISTANT,female,1.0,19
1418,Manchester by the Sea,Original Screenplay,CAR DAD,male,1.0,52
1419,Manchester by the Sea,Original Screenplay,CAR MOM,female,1.0,27
1420,Manchester by the Sea,Original Screenplay,CJ,male,0.9310344827586207,183
1421,Manchester by the Sea,Original Screenplay,DR BETHENY,male,0.8888888888888888,212
1422,Manchester by the Sea,Original Screenplay,DR MULLER,male,1.0,174
1423,Manchester by the Sea,Original Screenplay,ELISE,female,0.9791666666666666,256
1424,Manchester by the Sea,Original Screenplay,EMERY,male,1.0,66
1425,Manchester by the Sea,Original Screenplay,FIRE MARSHALL,male,1.0,55
1426,Manchester by the Sea,Original Screenplay,FISHERMAN,male,1.0,7
1427,Manchester by the Sea,Original Screenplay,GEORGE,male,0.9629629629629629,442
1428,Manchester by the Sea,Original Screenplay,GIRL,female,1.0,39
1429,Manchester by the Sea,Original Screenplay,HOCKEY COACH,male,0.9655172413793104,174
1430,Manchester by the Sea,Original Screenplay,HOMEOWNER,male,1.0,91
1431,Manchester by the Sea,Original Screenplay,HOUSE DAD,male,1.0,12
1432,Manchester by the Sea,Original Screenplay,HOUSE MOM,female,1.0,12
1433,Manchester by the Sea,Original Screenplay,JANINE,female,1.0,43
