,titulo,premio,personaje,genero,agencia,palabras
0,The Lord of the Rings: The Return of the King,Best Picture,ARAGORN,male,0.9076923076923077,493
1,The Lord of the Rings: The Return of the King,Best Picture,ARWEN,female,0.8571428571428571,127
2,The Lord of the Rings: The Return of the King,Best Picture,BILBO,male,1.0,54
3,The Lord of the Rings: The Return of the King,Best Picture,DENETHOR,male,0.9090909090909091,351
5,The Lord of the Rings: The Return of the King,Best Picture,ELROND,male,0.918918918918919,261
6,The Lord of the Rings: The Return of the King,Best Picture,FARAMIR,male,0.8235294117647058,125
8,The Lord of the Rings: The Return of the King,Best Picture,FRODO,male,0.9024390243902439,593
9,The Lord of the Rings: The Return of the King,Best Picture,GALADRIEL,female,0.75,65
11,The Lord of the Rings: The Return of the King,Best Picture,GANDALF,male,0.8928571428571429,1032
12,The Lord of the Rings: The Return of the King,Best Picture,GIMLI,male,1.0,195
13,The Lord of the Rings: The Return of the King,Best Picture,GOLLUM,male,1.0,416
14,The Lord of the Rings: The Return of the King,Best Picture,GORBAG,male,0.9,60
15,The Lord of the Rings: The Return of the King,Best Picture,GOTHMOG,male,1.0,58
20,The Lord of the Rings: The Return of the King,Best Picture,LEGOLAS,male,0.7368421052631579,143
22,The Lord of the Rings: The Return of the King,Best Picture,MERRY,male,0.9722222222222222,228
24,The Lord of the Rings: The Return of the King,Best Picture,PIPPIN,male,0.9852941176470589,445
27,The Lord of the Rings: The Return of the King,Best Picture,SAM,male,0.9523809523809523,721
28,The Lord of the Rings: The Return of the King,Best Picture,SHAGRAT,male,1.0,64
29,The Lord of the Rings: The Return of the King,Best Picture,SMÉAGOL,male,1.0,244
31,The Lord of the Rings: The Return of the King,Best Picture,THÉODEN,male,0.9122807017543859,421
32,The Lord of the Rings: The Return of the King,Best Picture,TREEBEARD,male,1.0,51
34,The Lord of the Rings: The Return of the King,Best Picture,ÉOMER,male,1.0,76
35,The Lord of the Rings: The Return of the King,Best Picture,ÉOWYN,female,0.96,161
36,American Beauty,Best Picture,ANGELA,female,0.9772727272727273,967
38,American Beauty,Best Picture,BRAD,male,0.96,158
39,American Beauty,Best Picture,BUDDY,male,1.0,228
40,American Beauty,Best Picture,CAROLYN,female,1.0,1304
42,American Beauty,Best Picture,COLONEL,male,1.0,294
45,American Beauty,Best Picture,JANE,female,0.9867549668874173,861
46,American Beauty,Best Picture,JIM #1,male,1.0,80
47,American Beauty,Best Picture,JIM #2,male,0.9230769230769231,81
48,American Beauty,Best Picture,LESTER,male,0.9878345498783455,2572
50,American Beauty,Best Picture,RICKY,male,0.9795918367346939,1194
57,Gladiator,Best Picture,CASSIUS,male,1.0,313
59,Gladiator,Best Picture,COMMODUS,male,0.956989247311828,2039
61,Gladiator,Best Picture,GAIUS,male,0.9545454545454546,163
63,Gladiator,Best Picture,GERMAN PRISONER,male,1.0,79
64,Gladiator,Best Picture,GRACCHUS,male,0.9746835443037974,531
66,Gladiator,Best Picture,JUBA,male,0.9852941176470589,403
67,Gladiator,Best Picture,LUCILLA,female,0.9732620320855615,1167
68,Gladiator,Best Picture,LUCIUS,male,0.9411764705882353,88
69,Gladiator,Best Picture,MARCELLUS,male,1.0,103
70,Gladiator,Best Picture,MARCUS,male,0.9401709401709402,825
71,Gladiator,Best Picture,MAXIMUS,male,0.9693877551020408,1328
73,Gladiator,Best Picture,PROXIMO,male,0.9496402877697842,1145
74,Gladiator,Best Picture,QUINTUS,male,0.9230769230769231,101
76,Gladiator,Best Picture,SLAVE TRADER,male,0.9375,123
78,Gladiator,Best Picture,TITUS,male,0.8,58
84,Gladiator,Best Picture,VIBIUS,male,0.9375,101
86,A Beautiful Mind,Best Picture,ALICIA,female,0.9695652173913043,1329
91,A Beautiful Mind,Best Picture,CHARLES,male,1.0,450
93,A Beautiful Mind,Best Picture,FOX,male,0.9622641509433962,350
96,A Beautiful Mind,Best Picture,HORNER,male,0.9,154
99,A Beautiful Mind,Best Picture,MARCEE,female,1.0,69
100,A Beautiful Mind,Best Picture,MILNOR,male,0.9836065573770492,432
101,A Beautiful Mind,Best Picture,NASH,male,0.9733333333333334,3153
103,A Beautiful Mind,Best Picture,PARCHER,male,0.9761904761904762,1088
105,A Beautiful Mind,Best Picture,ROSEN,male,0.9487179487179487,752
106,A Beautiful Mind,Best Picture,SHAPELY,male,0.8571428571428571,75
107,A Beautiful Mind,Best Picture,STUDENT,male,0.7692307692307693,90
109,A Beautiful Mind,Best Picture,VAN NEUMANN,male,1.0,301
111,A Beautiful Mind,Best Picture,ZWEIFEL,male,0.9565217391304348,256
112,Chicago,Best Picture,AMOS,male,0.9595959595959596,696
113,Chicago,Best Picture,ANNIE,female,0.9444444444444444,108
115,Chicago,Best Picture,BANDLEADER,male,1.0,288
116,Chicago,Best Picture,BILLY,male,0.9808743169398907,2527
117,Chicago,Best Picture,CASELY,male,0.8125,101
121,Chicago,Best Picture,HARRISON,male,1.0,326
123,Chicago,Best Picture,JUNE,female,1.0,63
125,Chicago,Best Picture,LIZ,female,1.0,94
126,Chicago,Best Picture,MARY SUNSHINE,female,0.9795918367346939,361
127,Chicago,Best Picture,MATRON,female,0.9504950495049505,688
129,Chicago,Best Picture,MONA,female,1.0,66
132,Chicago,Best Picture,NEWSREEL ANNOUNCER,male,1.0,106
135,Chicago,Best Picture,PHOTOGRAPHER,male,0.8333333333333334,66
136,Chicago,Best Picture,ROXIE,female,0.9723756906077348,2403
137,Chicago,Best Picture,ROXIE & VELMA,female,1.0,64
140,Chicago,Best Picture,VELMA,female,1.0,685
142,Crash,Best Picture,ANTHONY,male,0.9844961240310077,893
144,Crash,Best Picture,CAMERON,male,1.0,420
146,Crash,Best Picture,CHOI,male,1.0,58
147,Crash,Best Picture,CHRISTINE,female,0.9605263157894737,472
148,Crash,Best Picture,DANIEL,male,0.9789473684210527,549
150,Crash,Best Picture,DIRK,male,1.0,128
151,Crash,Best Picture,DIXON,male,0.9117647058823529,256
152,Crash,Best Picture,DORRI,female,1.0,141
153,Crash,Best Picture,FARHAD,male,0.9855072463768116,340
155,Crash,Best Picture,FLANAGAN,male,0.9591836734693877,644
156,Crash,Best Picture,FRED,male,0.9,120
158,Crash,Best Picture,GRAHAM,male,0.9014084507042254,433
159,Crash,Best Picture,HANSEN,male,0.9367088607594937,490
160,Crash,Best Picture,JEAN,male,0.9871794871794872,490
161,Crash,Best Picture,KAREN,female,1.0,88
163,Crash,Best Picture,KIM LEE,female,1.0,120
164,Crash,Best Picture,LARA,female,1.0,107
165,Crash,Best Picture,LOUISE,female,1.0,102
166,Crash,Best Picture,LUCIEN,male,1.0,218
167,Crash,Best Picture,MARIA,female,1.0,64
172,Crash,Best Picture,OFFICER HILL,male,0.9166666666666666,120
173,Crash,Best Picture,OFFICER JOHNSON,male,1.0,102
175,Crash,Best Picture,PETER,male,1.0,620
177,Crash,Best Picture,RIA,female,0.9649122807017544,319
178,Crash,Best Picture,RICK,male,0.96875,443
179,Crash,Best Picture,RYAN,male,0.9444444444444444,838
181,Crash,Best Picture,SHANIQUA,female,0.9459459459459459,245
183,Million Dollar Baby,Best Picture,BIG WILLIE,male,0.9512195121951219,222
185,Million Dollar Baby,Best Picture,DANGER,male,1.0,218
187,Million Dollar Baby,Best Picture,EARLINE,female,0.9285714285714286,320
188,Million Dollar Baby,Best Picture,FATHER HORVATH,male,0.9696969696969697,201
189,Million Dollar Baby,Best Picture,FRANKIE,male,0.9807692307692307,3257
193,Million Dollar Baby,Best Picture,MAGGIE,female,0.9889196675900277,2112
201,Million Dollar Baby,Best Picture,REF,male,0.8888888888888888,50
203,Million Dollar Baby,Best Picture,SALLY,female,1.0,89
204,Million Dollar Baby,Best Picture,SCRAP,male,0.9682539682539683,3138
205,Million Dollar Baby,Best Picture,SHAWRELLE,male,0.8125,110
206,The Departed,Best Picture,BANKROBBER,male,0.9090909090909091,92
207,The Departed,Best Picture,BARRIGAN,male,1.0,111
209,The Departed,Best Picture,BILLY,male,0.9775561097256857,2464
212,The Departed,Best Picture,BROWN,male,0.88,188
216,The Departed,Best Picture,CHINESE GANGSTER,male,0.8,85
218,The Departed,Best Picture,COLIN,male,0.9775280898876404,2727
219,The Departed,Best Picture,COSTELLO,male,0.9806451612903225,1967
220,The Departed,Best Picture,DELAHUNT,male,0.9782608695652174,264
221,The Departed,Best Picture,DETECTIVE 1,male,1.0,86
224,The Departed,Best Picture,DIGNAM,male,0.971830985915493,1014
226,The Departed,Best Picture,ELLERBY,male,0.9658119658119658,821
227,The Departed,Best Picture,FITZY,male,0.975,198
236,The Departed,Best Picture,MADOLYN,female,0.9871794871794872,785
237,The Departed,Best Picture,MISTER FRENCH,male,0.9552238805970149,418
239,The Departed,Best Picture,NEWS ANCHOR,female,0.8,52
242,The Departed,Best Picture,PRIEST,male,1.0,75
244,The Departed,Best Picture,QUEENAN,male,0.9453125,815
246,The Departed,Best Picture,REALTOR,female,1.0,53
248,The Departed,Best Picture,SEAN,male,0.925,243
249,The Departed,Best Picture,SPEAKER,male,1.0,51
253,The Departed,Best Picture,YOUNG COSTELLO,male,1.0,214
255,No Country for Old Men,Best Picture,BELL,male,0.9837133550488599,1906
259,No Country for Old Men,Best Picture,CARLA JEAN,female,0.9512195121951219,452
260,No Country for Old Men,Best Picture,CHIGURH,male,0.9722222222222222,781
261,No Country for Old Men,Best Picture,CLERK,male,1.0,103
262,No Country for Old Men,Best Picture,DEPUTY,male,1.0,53
263,No Country for Old Men,Best Picture,DRIVER,male,1.0,82
264,No Country for Old Men,Best Picture,ELLIS,male,0.9814814814814815,379
265,No Country for Old Men,Best Picture,LORETTA,female,0.8888888888888888,61
266,No Country for Old Men,Best Picture,MAN,male,1.0,267
270,No Country for Old Men,Best Picture,MOSS,male,0.972972972972973,939
271,No Country for Old Men,Best Picture,MOTHER,female,0.9743589743589743,248
272,No Country for Old Men,Best Picture,OFFICIAL,male,1.0,107
273,No Country for Old Men,Best Picture,PROPRIETOR,male,0.9696969696969697,199
274,No Country for Old Men,Best Picture,ROSCOE,male,1.0,194
279,No Country for Old Men,Best Picture,WELLS,male,0.9761904761904762,432
280,No Country for Old Men,Best Picture,WENDELL,male,0.9772727272727273,294
281,No Country for Old Men,Best Picture,WOMAN,female,1.0,172
283,The Hurt Locker,Best Picture,BECKHAM,male,1.0,153
284,The Hurt Locker,Best Picture,CAMBRIDGE,male,1.0,197
285,The Hurt Locker,Best Picture,COLONEL REED,male,1.0,99
287,The Hurt Locker,Best Picture,ELDRIDGE,male,0.9748427672955975,865
289,The Hurt Locker,Best Picture,GUARD,male,0.9166666666666666,58
292,The Hurt Locker,Best Picture,JAMES,male,0.976401179941003,1978
293,The Hurt Locker,Best Picture,JIMMY,male,1.0,56
294,The Hurt Locker,Best Picture,KALIM,male,1.0,51
297,The Hurt Locker,Best Picture,MERCENARY TEAM LEADER,male,0.9545454545454546,124
301,The Hurt Locker,Best Picture,SANBORN,male,0.9775784753363229,1469
302,The Hurt Locker,Best Picture,SERGEANT,male,1.0,62
303,The Hurt Locker,Best Picture,SERGEANT CARTER,male,1.0,51
305,The Hurt Locker,Best Picture,THOMPSON,male,1.0,229
306,The Hurt Locker,Best Picture,TRANSLATOR,male,0.8,84
309,Slumdog Millionaire,Best Picture,ADA,female,1.0,71
312,Slumdog Millionaire,Best Picture,ARVIND,male,0.9047619047619048,152
316,Slumdog Millionaire,Best Picture,COMMISSIONER OF POLICE,male,0.9230769230769231,131
317,Slumdog Millionaire,Best Picture,CONSTABLE SRINIVAS,male,1.0,90
320,Slumdog Millionaire,Best Picture,DIRECTOR,male,0.875,86
323,Slumdog Millionaire,Best Picture,GUIDE,male,1.0,57
324,Slumdog Millionaire,Best Picture,INSPECTOR,male,0.9411764705882353,610
325,Slumdog Millionaire,Best Picture,JAMAL,male,0.9618320610687023,1854
327,Slumdog Millionaire,Best Picture,JAVED,male,0.9166666666666666,124
329,Slumdog Millionaire,Best Picture,LATIKA,female,0.9661016949152542,364
330,Slumdog Millionaire,Best Picture,MAMAN,female,1.0,247
332,Slumdog Millionaire,Best Picture,MANAGER,male,1.0,69
335,Slumdog Millionaire,Best Picture,NITA,female,0.8,59
339,Slumdog Millionaire,Best Picture,PREM,male,0.9506578947368421,2613
341,Slumdog Millionaire,Best Picture,SALIM,male,0.9865771812080537,930
343,Slumdog Millionaire,Best Picture,TEACHER,male,0.6666666666666666,86
345,Slumdog Millionaire,Best Picture,TV REPORTER,male,1.0,65
347,Slumdog Millionaire,Best Picture,WOMAN,female,0.9230769230769231,194
350,Argo,Best Picture,AL GOLACINSKI,male,1.0,75
355,Argo,Best Picture,BATES,male,1.0,134
356,Argo,Best Picture,BEHROUZ,male,1.0,61
359,Argo,Best Picture,BOB ANDERS,male,0.9615384615384616,190
363,Argo,Best Picture,CHAMBERS,male,0.9807692307692307,374
365,Argo,Best Picture,CORA LIJEK,female,1.0,106
366,Argo,Best Picture,ENGELL,male,0.9375,99
367,Argo,Best Picture,FLIGHT ATTENDANT,female,1.0,59
373,Argo,Best Picture,JOE STAFFORD,male,0.967741935483871,389
374,Argo,Best Picture,JORDAN,male,0.9473684210526315,143
378,Argo,Best Picture,KLEIN,male,0.875,88
380,Argo,Best Picture,LAMONT,male,1.0,58
381,Argo,Best Picture,LEE SCHATZ,male,1.0,50
384,Argo,Best Picture,MALINOV,male,1.0,79
387,Argo,Best Picture,MARK LIJEK,male,0.9523809523809523,166
389,Argo,Best Picture,MENDEZ,male,0.9439252336448598,1366
392,Argo,Best Picture,NICHOLLS,male,0.9545454545454546,154
394,Argo,Best Picture,O’DONNELL,male,0.8970588235294118,906
397,Argo,Best Picture,PENDER,male,0.9666666666666667,268
404,Argo,Best Picture,REZA,male,0.875,57
411,Argo,Best Picture,SIEGEL,male,0.94,692
416,Argo,Best Picture,TAYLOR,male,0.967741935483871,198
418,Argo,Best Picture,TEHRAN MARY,female,0.9090909090909091,59
420,Argo,Best Picture,TURNER,male,0.8333333333333334,53
424,The King's Speech,Best Picture,BALDWIN,male,0.9333333333333333,239
425,The King's Speech,Best Picture,BBC NEWS READER,male,0.8461538461538461,189
426,The King's Speech,Best Picture,BERTIE,female,0.9443037974683545,2808
427,The King's Speech,Best Picture,CHAMBERLAIN,male,0.8,94
428,The King's Speech,Best Picture,COSMO LANG,male,0.9302325581395349,293
429,The King's Speech,Best Picture,DAVID,male,0.9411764705882353,477
430,The King's Speech,Best Picture,DIRECTOR,male,1.0,57
431,The King's Speech,Best Picture,ELIZABETH,female,0.9528301886792453,702
433,The King's Speech,Best Picture,HARDINGE,male,0.8571428571428571,59
434,The King's Speech,Best Picture,KING GEORGE V,male,0.9347826086956522,403
437,The King's Speech,Best Picture,LIONEL,male,0.9777777777777777,2493
439,The King's Speech,Best Picture,LORD WIGRAM,male,1.0,60
441,The King's Speech,Best Picture,MYRTLE,female,1.0,121
444,The King's Speech,Best Picture,SIR BLANDINE-BENTHAM,male,1.0,109
447,The King's Speech,Best Picture,WINSTON CHURCHILL,male,0.9,217
449,Spotlight,Best Picture,ALBANO,male,0.8,90
451,Spotlight,Best Picture,BEN,male,0.967741935483871,856
452,Spotlight,Best Picture,BISHOP,male,1.0,50
454,Spotlight,Best Picture,CANELLOS,male,0.9,63
455,Spotlight,Best Picture,CARDINAL LAW,male,0.95,185
460,Spotlight,Best Picture,ERIC MACLEISH,male,0.9298245614035088,367
461,Spotlight,Best Picture,FATHER PAQUIN,male,0.9090909090909091,55
462,Spotlight,Best Picture,GARABEDIAN,male,0.9558823529411765,792
463,Spotlight,Best Picture,GILMAN,male,1.0,75
467,Spotlight,Best Picture,JACK DUNN,male,1.0,92
469,Spotlight,Best Picture,JIM,male,1.0,308
471,Spotlight,Best Picture,JOE CROWLEY,male,1.0,460
474,Spotlight,Best Picture,KEVIN,male,1.0,67
475,Spotlight,Best Picture,KURKJIAN,male,1.0,69
480,Spotlight,Best Picture,MARTY,male,0.976,879
481,Spotlight,Best Picture,MATT,male,0.945054945054945,666
483,Spotlight,Best Picture,MIKE,male,0.9716713881019831,2155
485,Spotlight,Best Picture,OLDER COP,male,1.0,65
487,Spotlight,Best Picture,PATRICK MCSORLEY,male,0.975609756097561,217
488,Spotlight,Best Picture,PETER CONLEY,male,1.0,275
491,Spotlight,Best Picture,PRIEST,male,1.0,51
496,Spotlight,Best Picture,ROBBY,male,0.9725609756097561,2071
497,Spotlight,Best Picture,SACHA,female,0.9752475247524752,1181
499,Spotlight,Best Picture,SAVIANO,male,0.9642857142857143,547
500,Spotlight,Best Picture,SIPE,male,0.9787234042553191,337
508,12 Years a Slave,Best Picture,ANNE,female,1.0,68
509,12 Years a Slave,Best Picture,ARMSBY,male,0.9302325581395349,407
510,12 Years a Slave,Best Picture,BASS,male,0.9642857142857143,562
512,12 Years a Slave,Best Picture,BROWN,male,0.9591836734693877,482
513,12 Years a Slave,Best Picture,BURCH,male,1.0,90
516,12 Years a Slave,Best Picture,CELESTE,female,0.9855072463768116,455
517,12 Years a Slave,Best Picture,CHAPIN,male,0.9629629629629629,211
518,12 Years a Slave,Best Picture,CLEMENS,male,0.88,194
520,12 Years a Slave,Best Picture,ELIZA,female,0.9491525423728814,438
522,12 Years a Slave,Best Picture,EPPS,male,0.9752475247524752,1359
524,12 Years a Slave,Best Picture,FORD,male,0.90625,782
525,12 Years a Slave,Best Picture,FREEMAN,male,1.0,282
526,12 Years a Slave,Best Picture,HAMILTON,male,0.9333333333333333,271
527,12 Years a Slave,Best Picture,JOHN,male,1.0,69
528,12 Years a Slave,Best Picture,JUDGE TURNER,male,0.8888888888888888,54
529,12 Years a Slave,Best Picture,MARGARET,female,1.0,73
532,12 Years a Slave,Best Picture,MISTRESS EPPS,female,1.0,305
533,12 Years a Slave,Best Picture,MISTRESS SHAW,female,0.9393939393939394,262
534,12 Years a Slave,Best Picture,MR. MOON,male,1.0,52
535,12 Years a Slave,Best Picture,MRS. FORD,female,0.8571428571428571,53
537,12 Years a Slave,Best Picture,PARKER,male,0.8666666666666667,136
538,12 Years a Slave,Best Picture,PATSEY,female,1.0,260
540,12 Years a Slave,Best Picture,RADBURN,male,0.9,178
542,12 Years a Slave,Best Picture,RAY,male,0.8571428571428571,63
545,12 Years a Slave,Best Picture,SHERIFF,male,0.9090909090909091,91
546,12 Years a Slave,Best Picture,SOLOMON,male,0.9420731707317073,2146
547,12 Years a Slave,Best Picture,TIBEATS,male,1.0,343
548,12 Years a Slave,Best Picture,UNCLE ABRAM,male,0.8823529411764706,168
549,12 Years a Slave,Best Picture,WINSLOW,male,1.0,61
550,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,ANNIE,female,1.0,86
552,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,BIRDMAN,male,0.96875,587
557,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,GABRIEL,male,0.9166666666666666,87
563,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,JAKE,male,0.9763313609467456,1045
568,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LADY,female,1.0,77
569,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LARRY,male,0.9166666666666666,91
570,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LAURA,female,0.9512195121951219,530
571,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,LESLEY,female,0.9931506849315068,847
572,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,MAN,male,1.0,52
573,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,MIKE,male,0.9721254355400697,1772
575,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,RALPH,male,0.9629629629629629,178
576,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,RIGGAN,male,0.9818840579710145,3303
577,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,SAM,male,0.9741935483870968,943
579,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,SYLVIA,female,0.9789473684210527,510
580,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,TABITHA,female,0.9310344827586207,223
583,Birdman or (The Unexpected Virtue of Ignorance),Best Picture,WAITER,male,1.0,87
586,Moonlight,Best Picture,BLACK,male,0.9814814814814815,407
587,Moonlight,Best Picture,CHIRON,male,0.967741935483871,189
588,Moonlight,Best Picture,JUAN,male,1.0,636
589,Moonlight,Best Picture,KEVIN,male,0.987603305785124,1498
590,Moonlight,Best Picture,LITTLE,male,1.0,77
591,Moonlight,Best Picture,MR. PIERCE,male,1.0,76
593,Moonlight,Best Picture,PAULA,female,0.9743589743589743,639
594,Moonlight,Best Picture,PIZZO,male,1.0,54
598,Moonlight,Best Picture,PRINCIPAL WILLIAMS,female,0.9166666666666666,56
599,Moonlight,Best Picture,TERESA,female,1.0,231
600,Moonlight,Best Picture,TERRELL,male,0.9850746268656716,441
602,Moonlight,Best Picture,TRAVIS,male,1.0,68
603,Moonlight,Best Picture,WILLIAMS,female,1.0,102
604,The Shape of Water,Best Picture,BERNIE,female,1.0,84
605,The Shape of Water,Best Picture,BREWSTER,male,1.0,80
607,The Shape of Water,Best Picture,DEALER,male,1.0,111
608,The Shape of Water,Best Picture,DUANE,male,1.0,55
609,The Shape of Water,Best Picture,ELAINE,female,0.9565217391304348,142
610,The Shape of Water,Best Picture,ELISA,female,1.0,110
611,The Shape of Water,Best Picture,FLEMING,male,1.0,307
612,The Shape of Water,Best Picture,GENERAL HOYT,male,0.9761904761904762,282
613,The Shape of Water,Best Picture,GILES,male,0.9891696750902527,1638
615,The Shape of Water,Best Picture,HOFFSTETLER,male,0.9469026548672567,707
617,The Shape of Water,Best Picture,MIHALKOV,male,1.0,253
619,The Shape of Water,Best Picture,PIE GUY,male,1.0,87
621,The Shape of Water,Best Picture,STRICKLAND,male,0.984251968503937,1638
626,The Shape of Water,Best Picture,ZELDA,female,0.9739583333333334,1188
627,Everything Everywhere All at Once,Best Picture,ALPHA JUMPER,female,0.6,59
628,Everything Everywhere All at Once,Best Picture,BECKY,female,0.9375,87
631,Everything Everywhere All at Once,Best Picture,DEIRDRE,female,0.9727272727272728,742
634,Everything Everywhere All at Once,Best Picture,EVELYN,female,0.9847161572052402,2761
635,Everything Everywhere All at Once,Best Picture,GONG GONG,male,0.96875,386
638,Everything Everywhere All at Once,Best Picture,JOBU,female,0.9664804469273743,1180
639,Everything Everywhere All at Once,Best Picture,JOY,female,1.0,487
640,Everything Everywhere All at Once,Best Picture,KUNG FU MASTER,female,1.0,50
643,Everything Everywhere All at Once,Best Picture,OFFICER #1,male,0.9090909090909091,83
644,Everything Everywhere All at Once,Best Picture,OFFICER #2,male,1.0,100
648,Everything Everywhere All at Once,Best Picture,WAYMOND,male,0.9696969696969697,2828
649,Parasite,Best Picture,CHUNG-SOOK,female,0.9743589743589743,746
650,Parasite,Best Picture,DA-HAE,female,0.9795918367346939,259
651,Parasite,Best Picture,DA-SONG,male,1.0,57
652,Parasite,Best Picture,DONG-IK,male,0.978494623655914,1189
653,Parasite,Best Picture,KI-JUNG,female,0.96875,828
654,Parasite,Best Picture,KI-TEK,male,0.9861111111111112,1827
655,Parasite,Best Picture,KI-WOO,male,0.9738562091503268,1943
656,Parasite,Best Picture,KUN-SAE,male,1.0,295
657,Parasite,Best Picture,MIN-HYUK,male,0.9636363636363636,320
658,Parasite,Best Picture,MUN-KWANG,female,0.9629629629629629,951
659,Parasite,Best Picture,PIZZA SHOP OWNER,female,1.0,72
661,Parasite,Best Picture,REPORTER 2,female,0.6666666666666666,53
662,Parasite,Best Picture,YON-KYO,female,0.9706666666666667,2251
664,Green Book,Best Picture,AMIT,male,1.0,50
666,Green Book,Best Picture,AUGIE,male,1.0,107
677,Green Book,Best Picture,DOLORES,female,0.9871794871794872,505
678,Green Book,Best Picture,DOMINIC,male,1.0,68
679,Green Book,Best Picture,DR. SHIRLEY,male,0.9626865671641791,2612
683,Green Book,Best Picture,GEORGE,male,0.9090909090909091,61
686,Green Book,Best Picture,GRAHAM KINDELL,male,0.9347826086956522,302
688,Green Book,Best Picture,JOHNNY,male,0.9333333333333333,209
690,Green Book,Best Picture,LIP,male,0.9696428571428571,3470
691,Green Book,Best Picture,LOSCUDO,male,1.0,117
698,Green Book,Best Picture,MC,male,1.0,80
699,Green Book,Best Picture,MORGAN ANDERSON,male,1.0,127
701,Green Book,Best Picture,OLEG,male,0.8666666666666667,148
703,Green Book,Best Picture,PATROLMAN #1,male,1.0,129
707,Green Book,Best Picture,POLICE CHIEF,male,0.9090909090909091,84
710,Green Book,Best Picture,RECORD EXEC,male,1.0,93
714,Green Book,Best Picture,RUDY,male,0.9090909090909091,60
715,Green Book,Best Picture,STAGE MANAGER,male,0.8888888888888888,58
721,Nomadland,Best Picture,ALBERT,male,0.96,170
722,Nomadland,Best Picture,BOB WELLS,male,1.0,367
723,Nomadland,Best Picture,BRAD,male,0.9166666666666666,119
724,Nomadland,Best Picture,BRANDY,female,1.0,81
726,Nomadland,Best Picture,DAVE,male,1.0,648
727,Nomadland,Best Picture,DENI,female,0.8888888888888888,69
728,Nomadland,Best Picture,DEREK,male,1.0,312
729,Nomadland,Best Picture,DOLLY,female,0.9710144927536232,387
730,Nomadland,Best Picture,DOUG,male,1.0,52
731,Nomadland,Best Picture,EMILY,female,1.0,78
732,Nomadland,Best Picture,FERN,female,0.9866310160427807,2315
734,Nomadland,Best Picture,GAY,female,1.0,54
735,Nomadland,Best Picture,GEORGE,male,0.9047619047619048,119
736,Nomadland,Best Picture,GRANDMA,female,1.0,76
738,Nomadland,Best Picture,JAMES,male,1.0,119
740,Nomadland,Best Picture,JIM,male,1.0,108
741,Nomadland,Best Picture,KEN,male,1.0,79
742,Nomadland,Best Picture,LINDA MAY,female,0.9878048780487805,584
743,Nomadland,Best Picture,MACKENZIE,female,1.0,125
745,Nomadland,Best Picture,MERLE,male,1.0,110
749,Nomadland,Best Picture,OFFICER STEVE,male,1.0,54
750,Nomadland,Best Picture,PATTY,female,0.9473684210526315,122
751,Nomadland,Best Picture,PAUL WINER,male,1.0,69
752,Nomadland,Best Picture,RACHEL,female,1.0,56
754,Nomadland,Best Picture,SUANNE,female,1.0,73
755,Nomadland,Best Picture,SWANKIE,female,1.0,736
761,CODA,Best Picture,BERNARDO,male,0.9877300613496932,1210
762,CODA,Best Picture,BRADY,male,0.9642857142857143,167
765,CODA,Best Picture,COAST GUARD OFFICER,male,0.8888888888888888,102
766,CODA,Best Picture,DOCTOR,male,1.0,52
768,CODA,Best Picture,FRANK,male,0.9514563106796117,561
769,CODA,Best Picture,GERTIE,female,0.918918918918919,215
770,CODA,Best Picture,GIO,male,1.0,60
771,CODA,Best Picture,JACKIE,female,0.9615384615384616,486
773,CODA,Best Picture,JOANNE,female,1.0,58
775,CODA,Best Picture,LEO,male,0.9692307692307692,335
777,CODA,Best Picture,MILES,male,0.990990990990991,607
781,CODA,Best Picture,RUBY,female,0.9696969696969697,1550
784,CODA,Best Picture,TONY,male,1.0,81
791,Oppenheimer,Best Picture,BETHE,male,1.0,132
792,Oppenheimer,Best Picture,BLACKETT,male,1.0,56
793,Oppenheimer,Best Picture,BOHR,male,0.9811320754716981,329
794,Oppenheimer,Best Picture,BORDEN,male,0.9444444444444444,184
795,Oppenheimer,Best Picture,BUSH,male,0.8888888888888888,216
797,Oppenheimer,Best Picture,CHAIRMAN,male,1.0,73
799,Oppenheimer,Best Picture,CHEVALIER,male,0.972972972972973,220
801,Oppenheimer,Best Picture,CONDON,male,1.0,99
803,Oppenheimer,Best Picture,COUNSEL,male,1.0,58
805,Oppenheimer,Best Picture,EINSTEIN,male,0.9473684210526315,289
808,Oppenheimer,Best Picture,FERMI,male,1.0,83
810,Oppenheimer,Best Picture,FRANK,male,0.8947368421052632,181
812,Oppenheimer,Best Picture,GARRISON,male,0.9428571428571428,484
813,Oppenheimer,Best Picture,GRAY,male,0.9259259259259259,202
